PERMNO,date,TICKER,COMNAM,PRIMEXCH,DIVAMT,PRC,VOL,BID,ASK,OPENPRC,NUMTRD,vwretd,ewretd,sprtrn
93436,2013/07/19,TSLA,TESLA MOTORS INC,Q,,119.68000,6008599,119.72000,119.75000,118.50000,33594,0.001479,0.000552,0.001610
93436,2013/07/22,TSLA,TESLA MOTORS INC,Q,,122.43000,10016515,122.28000,122.43000,119.89000,54440,0.002798,0.004195,0.002033
93436,2013/07/23,TSLA,TESLA MOTORS INC,Q,,122.74000,7852710,122.70000,122.74000,124.00000,41613,-0.001168,0.002073,-0.001852
93436,2013/07/24,TSLA,TESLA MOTORS INC,Q,,121.70000,6995839,121.67000,121.70000,124.47000,36361,-0.004916,-0.005985,-0.003811
93436,2013/07/25,TSLA,TESLA MOTORS INC,Q,,124.07000,5359521,124.00000,124.05000,120.40000,25540,0.003963,0.005521,0.002556
93436,2013/07/26,TSLA,TESLA MOTORS INC,Q,,129.39000,9792443,129.31000,129.39000,128.14000,52068,0.000145,-0.001511,0.000828
93436,2013/07/29,TSLA,TESLA MOTORS INC,Q,,134.62000,9825460,134.55000,134.62000,129.32001,48426,-0.003738,-0.003816,-0.003736
93436,2013/07/30,TSLA,TESLA MOTORS INC,Q,,131.74001,13335358,131.67000,131.75000,134.80000,67255,0.000411,0.000284,0.000374
93436,2013/07/31,TSLA,TESLA MOTORS INC,Q,,134.28000,6466833,134.14999,134.24001,132.57001,32943,0.000197,0.001750,-0.000136
93436,2013/08/01,TSLA,TESLA MOTORS INC,Q,,135.55000,5419915,135.46001,135.53999,135.00000,27888,0.012242,0.009356,0.012541
93436,2013/08/02,TSLA,TESLA MOTORS INC,Q,,138.00000,6368767,137.95000,138.00000,134.59000,32395,0.001335,0.000912,0.001640
93436,2013/08/05,TSLA,TESLA MOTORS INC,Q,,144.67999,10376289,144.61000,144.67999,140.00999,53427,-0.000731,0.001899,-0.001480
93436,2013/08/06,TSLA,TESLA MOTORS INC,Q,,142.14999,9409607,142.10001,142.16000,144.75000,49839,-0.006568,-0.006180,-0.005723
93436,2013/08/07,TSLA,TESLA MOTORS INC,Q,,134.23000,18675281,134.19000,134.23000,141.89000,106889,-0.004525,-0.005628,-0.003806
93436,2013/08/08,TSLA,TESLA MOTORS INC,Q,,153.48000,27739536,153.41000,153.48000,154.35500,147397,0.005439,0.005406,0.003885
93436,2013/08/09,TSLA,TESLA MOTORS INC,Q,,153.00000,9139600,152.99001,153.00000,152.39999,49723,-0.001917,-0.000247,-0.003570
93436,2013/08/12,TSLA,TESLA MOTORS INC,Q,,147.38000,15235435,147.39000,147.39999,149.42999,81756,-0.000143,0.002700,-0.001153
93436,2013/08/13,TSLA,TESLA MOTORS INC,Q,,145.42999,8926408,145.36000,145.42999,149.50000,45834,0.001505,-0.000915,0.002776
93436,2013/08/14,TSLA,TESLA MOTORS INC,Q,,139.36000,11949311,139.31000,139.36000,142.72000,66058,-0.004085,-0.001067,-0.005177
93436,2013/08/15,TSLA,TESLA MOTORS INC,Q,,139.67000,10397144,139.64000,139.69000,136.43010,55455,-0.012960,-0.011149,-0.014282
93436,2013/08/16,TSLA,TESLA MOTORS INC,Q,,142.00000,7232014,142.03999,142.05000,141.63000,38313,-0.002934,-0.002099,-0.003305
93436,2013/08/19,TSLA,TESLA MOTORS INC,Q,,144.89999,8162899,144.89999,144.91000,143.42700,43028,-0.007096,-0.008153,-0.005900
93436,2013/08/20,TSLA,TESLA MOTORS INC,Q,,149.58000,6555816,149.50000,149.59000,148.64999,36014,0.005672,0.008067,0.003821
93436,2013/08/21,TSLA,TESLA MOTORS INC,Q,,147.86000,6405996,147.78000,147.81000,150.00000,35347,-0.006159,-0.005252,-0.005780
93436,2013/08/22,TSLA,TESLA MOTORS INC,Q,,157.10001,10824584,157.05000,153.70000,149.22000,62523,0.009117,0.010541,0.008619
93436,2013/08/23,TSLA,TESLA MOTORS INC,Q,,161.83900,13231911,161.86000,161.87000,157.00000,74598,0.004364,0.003842,0.003947
93436,2013/08/26,TSLA,TESLA MOTORS INC,Q,,164.22000,24522099,164.12000,164.17000,165.14999,137382,-0.002840,-0.000002,-0.004040
93436,2013/08/27,TSLA,TESLA MOTORS INC,Q,,167.00999,17912892,167.00000,167.00999,162.30000,97429,-0.016293,-0.016842,-0.015874
93436,2013/08/28,TSLA,TESLA MOTORS INC,Q,,166.45000,15083295,166.49001,166.50000,169.06000,85075,0.002619,0.002138,0.002748
93436,2013/08/29,TSLA,TESLA MOTORS INC,Q,,166.06000,9685526,166.05000,166.06000,164.21500,52817,0.003211,0.005360,0.001963
93436,2013/08/30,TSLA,TESLA MOTORS INC,Q,,169.00000,11209669,168.97000,169.00000,166.37000,48495,-0.004821,-0.007727,-0.003174
93436,2013/09/03,TSLA,TESLA MOTORS INC,Q,,168.94000,12370800,168.86000,168.94000,173.39999,74707,0.004519,0.004639,0.004164
93436,2013/09/04,TSLA,TESLA MOTORS INC,Q,,170.62199,11731850,170.53000,170.57001,169.77000,65826,0.007599,0.007115,0.008117
93436,2013/09/05,TSLA,TESLA MOTORS INC,Q,,169.92999,6826830,169.89999,169.94000,170.10001,36385,0.001816,0.003010,0.001210
93436,2013/09/06,TSLA,TESLA MOTORS INC,Q,,166.97000,8828882,166.86000,166.96001,168.57001,49962,0.001051,0.002761,0.000054
93436,2013/09/09,TSLA,TESLA MOTORS INC,Q,,160.70000,14754159,160.66000,160.67999,163.12000,90265,0.010844,0.011386,0.009993
93436,2013/09/10,TSLA,TESLA MOTORS INC,Q,,166.37000,9141333,166.28999,166.36000,161.45000,50679,0.007202,0.005425,0.007346
93436,2013/09/11,TSLA,TESLA MOTORS INC,Q,,163.52000,5975226,163.49001,163.53000,166.41000,35038,0.002748,0.001120,0.003052
93436,2013/09/12,TSLA,TESLA MOTORS INC,Q,,164.92999,6333388,164.89999,164.97000,164.00000,38002,-0.004003,-0.004229,-0.003380
93436,2013/09/13,TSLA,TESLA MOTORS INC,Q,,165.53999,5535306,165.50000,165.50999,162.77000,33153,0.002666,0.003440,0.002715
93436,2013/09/16,TSLA,TESLA MOTORS INC,Q,,166.58000,7744493,166.55000,166.58000,168.00000,44117,0.005141,0.003321,0.005693
93436,2013/09/17,TSLA,TESLA MOTORS INC,Q,,166.23000,5613115,166.20000,166.24001,165.08000,31373,0.004981,0.005434,0.004218
93436,2013/09/18,TSLA,TESLA MOTORS INC,Q,,166.21800,5551030,166.22000,166.31000,167.07001,31406,0.012545,0.011768,0.012178
93436,2013/09/19,TSLA,TESLA MOTORS INC,Q,,177.92000,15966066,177.87000,177.96001,170.80000,89677,-0.001142,-0.000431,-0.001843
93436,2013/09/20,TSLA,TESLA MOTORS INC,Q,,183.39000,13704636,183.39000,183.39999,178.89999,76106,-0.007304,-0.004424,-0.007217
93436,2013/09/23,TSLA,TESLA MOTORS INC,Q,,181.11000,8437557,181.00000,181.13000,184.48000,50537,-0.004154,-0.001939,-0.004720
93436,2013/09/24,TSLA,TESLA MOTORS INC,Q,,182.33000,6470310,182.36000,182.39999,179.14000,38438,-0.001216,0.002218,-0.002597
93436,2013/09/25,TSLA,TESLA MOTORS INC,Q,,185.23801,8444147,185.25999,185.28000,183.56000,48866,-0.001670,0.000585,-0.002739
93436,2013/09/26,TSLA,TESLA MOTORS INC,Q,,188.64000,6776165,188.61000,188.64000,186.70000,38809,0.003957,0.003876,0.003485
93436,2013/09/27,TSLA,TESLA MOTORS INC,Q,,190.89999,6077897,190.81000,190.86000,187.52000,35433,-0.003601,-0.002149,-0.004074
93436,2013/09/30,TSLA,TESLA MOTORS INC,Q,,193.37000,9156826,193.39000,193.42000,189.00000,53742,-0.004864,-0.002007,-0.006029
93436,2013/10/01,TSLA,TESLA MOTORS INC,Q,,193.00000,7973936,192.99001,193.00000,193.96001,48288,0.008708,0.008695,0.007999
93436,2013/10/02,TSLA,TESLA MOTORS INC,Q,,180.95000,21310856,180.92000,180.98000,188.59000,132436,-0.000693,-0.000280,-0.000667
93436,2013/10/03,TSLA,TESLA MOTORS INC,Q,,173.31000,24442252,173.20000,173.23000,175.04500,146845,-0.008618,-0.006092,-0.008979
93436,2013/10/04,TSLA,TESLA MOTORS INC,Q,,180.98000,14781341,180.94000,180.98000,176.39999,84760,0.006728,0.005498,0.007053
93436,2013/10/07,TSLA,TESLA MOTORS INC,Q,,183.07001,11714943,183.00000,183.08000,182.46001,65222,-0.008471,-0.005823,-0.008506
93436,2013/10/08,TSLA,TESLA MOTORS INC,Q,,174.73000,14071321,174.64000,174.70000,184.39999,80716,-0.013075,-0.012620,-0.012332
93436,2013/10/09,TSLA,TESLA MOTORS INC,Q,,168.78000,15780378,168.69000,168.78999,174.73000,95772,-0.000457,-0.001969,0.000574
93436,2013/10/10,TSLA,TESLA MOTORS INC,Q,,172.92999,9123212,172.88000,172.92999,173.09000,51439,0.020974,0.017009,0.021830
93436,2013/10/11,TSLA,TESLA MOTORS INC,Q,,178.70000,8512861,178.77000,178.84000,172.75000,47900,0.006886,0.007900,0.006286
93436,2013/10/14,TSLA,TESLA MOTORS INC,Q,,179.72000,7939800,179.71001,179.72000,175.00000,43989,0.004080,0.003569,0.004075
93436,2013/10/15,TSLA,TESLA MOTORS INC,Q,,183.94000,11275843,183.88000,183.89999,185.28000,65608,-0.006829,-0.004937,-0.007064
93436,2013/10/16,TSLA,TESLA MOTORS INC,Q,,183.56000,8389848,183.50000,183.58000,184.89999,47906,0.012777,0.009057,0.013828
93436,2013/10/17,TSLA,TESLA MOTORS INC,Q,,182.80200,6865887,182.92000,183.00000,183.53999,39904,0.007754,0.009615,0.006744
93436,2013/10/18,TSLA,TESLA MOTORS INC,Q,,183.39999,6065368,183.35001,183.39999,184.14999,34795,0.006933,0.006116,0.006549
93436,2013/10/21,TSLA,TESLA MOTORS INC,Q,,172.60001,11835656,172.52000,172.53000,183.28000,68368,0.000151,0.000383,0.000092
93436,2013/10/22,TSLA,TESLA MOTORS INC,Q,,171.53999,11681116,171.48000,171.55000,170.50000,65249,0.005532,0.004015,0.005738
93436,2013/10/23,TSLA,TESLA MOTORS INC,Q,,164.50000,13699028,164.41000,164.50000,168.91000,82571,-0.005297,-0.004769,-0.004725
93436,2013/10/24,TSLA,TESLA MOTORS INC,Q,,173.14999,11066986,173.03999,173.17000,165.00000,65653,0.004037,0.004170,0.003258
93436,2013/10/25,TSLA,TESLA MOTORS INC,Q,,169.66000,7772233,169.64999,169.67000,174.21001,46172,0.003135,-0.000001,0.004395
93436,2013/10/28,TSLA,TESLA MOTORS INC,Q,,162.86000,8051594,162.86000,162.89000,170.17999,48399,0.000362,-0.001661,0.001330
93436,2013/10/29,TSLA,TESLA MOTORS INC,Q,,164.47000,14508479,164.46001,164.47000,162.75999,88943,0.004431,0.003409,0.005584
93436,2013/10/30,TSLA,TESLA MOTORS INC,Q,,159.22000,8665762,159.14000,159.30000,164.63000,52626,-0.005652,-0.007185,-0.004876
93436,2013/10/31,TSLA,TESLA MOTORS INC,Q,,159.94000,9616685,159.91000,159.92999,155.67000,56514,-0.003528,-0.004199,-0.003839
93436,2013/11/01,TSLA,TESLA MOTORS INC,Q,,162.17000,7375304,162.14999,162.25999,163.00000,42969,0.001405,-0.002231,0.002903
93436,2013/11/04,TSLA,TESLA MOTORS INC,Q,,175.20000,13433869,175.14000,175.17999,165.00000,77665,0.004333,0.007257,0.003571
93436,2013/11/05,TSLA,TESLA MOTORS INC,Q,,176.81000,23263398,176.73000,176.80000,180.00000,143809,-0.003003,-0.001942,-0.002806
93436,2013/11/06,TSLA,TESLA MOTORS INC,Q,,151.16000,31782696,151.06000,151.16000,154.81000,187688,0.003024,-0.000848,0.004266
93436,2013/11/07,TSLA,TESLA MOTORS INC,Q,,139.77200,22807705,139.87000,139.91000,144.19000,131530,-0.013878,-0.013029,-0.013183
93436,2013/11/08,TSLA,TESLA MOTORS INC,Q,,137.95000,22932300,137.86000,137.96001,136.48000,136157,0.012329,0.009308,0.013428
93436,2013/11/11,TSLA,TESLA MOTORS INC,Q,,144.69800,14310886,144.61000,144.74001,141.00000,81947,0.000988,0.002545,0.000723
93436,2013/11/12,TSLA,TESLA MOTORS INC,Q,,137.80000,15297423,137.78999,137.80000,144.69000,84449,-0.002246,-0.002888,-0.002370
93436,2013/11/13,TSLA,TESLA MOTORS INC,Q,,138.70000,12967526,138.72000,138.75000,140.84000,74844,0.008520,0.006926,0.008095
93436,2013/11/14,TSLA,TESLA MOTORS INC,Q,,137.60001,12450521,137.55000,137.60001,138.92000,66639,0.004563,0.002579,0.004837
93436,2013/11/15,TSLA,TESLA MOTORS INC,Q,,135.45000,10093709,135.38000,135.42999,136.85001,54717,0.004417,0.005526,0.004222
93436,2013/11/18,TSLA,TESLA MOTORS INC,Q,,121.58000,23625309,121.53000,121.55000,135.27000,122306,-0.004640,-0.004134,-0.003698
93436,2013/11/19,TSLA,TESLA MOTORS INC,Q,,126.09000,20215522,126.08000,126.09000,119.43000,110535,-0.003361,-0.004351,-0.002043
93436,2013/11/20,TSLA,TESLA MOTORS INC,Q,,121.11000,14137885,121.10000,121.19000,126.08000,81806,-0.003301,-0.003096,-0.003636
93436,2013/11/21,TSLA,TESLA MOTORS INC,Q,,122.10000,12118231,122.06000,122.10000,122.89000,60087,0.008669,0.009070,0.008129
93436,2013/11/22,TSLA,TESLA MOTORS INC,Q,,121.38000,11333424,121.29000,121.34000,121.58000,63215,0.004571,0.003700,0.004961
93436,2013/11/25,TSLA,TESLA MOTORS INC,Q,,120.84000,10449838,120.78000,120.84000,124.50000,54044,-0.001430,-0.000255,-0.001263
93436,2013/11/26,TSLA,TESLA MOTORS INC,Q,,120.50000,14117142,120.46000,120.47000,119.38000,72792,0.001066,0.004053,0.000150
93436,2013/11/27,TSLA,TESLA MOTORS INC,Q,,126.94000,12571661,126.92000,126.94000,121.31000,65725,0.002739,0.005455,0.002485
93436,2013/11/29,TSLA,TESLA MOTORS INC,Q,,127.28000,9916428,127.23000,127.28000,129.77000,50226,0.000166,0.003875,-0.000786
93436,2013/12/02,TSLA,TESLA MOTORS INC,Q,,124.17000,7960906,124.20000,124.23000,126.35000,47051,-0.003649,-0.007152,-0.002719
93436,2013/12/03,TSLA,TESLA MOTORS INC,Q,,144.70000,26205194,144.64999,144.67999,132.67999,143692,-0.003713,-0.003833,-0.003193
93436,2013/12/04,TSLA,TESLA MOTORS INC,Q,,138.95000,13452902,138.89999,138.94000,144.32001,75385,-0.000952,-0.000588,-0.001304
93436,2013/12/05,TSLA,TESLA MOTORS INC,Q,,140.48000,9513389,140.42999,140.47000,140.14999,54866,-0.003515,-0.001612,-0.004340
93436,2013/12/06,TSLA,TESLA MOTORS INC,Q,,137.36000,8112152,137.35001,137.36000,141.50999,44281,0.009672,0.006687,0.011238
93436,2013/12/09,TSLA,TESLA MOTORS INC,Q,,141.60001,8986212,141.50999,141.55000,137.00000,61490,0.001863,-0.000607,0.001817
93436,2013/12/10,TSLA,TESLA MOTORS INC,Q,,142.19000,10606529,142.13000,142.19000,140.05000,67776,-0.002812,-0.002139,-0.003180
93436,2013/12/11,TSLA,TESLA MOTORS INC,Q,,139.64999,7117738,139.62000,139.64999,141.88000,42885,-0.012058,-0.011254,-0.011317
93436,2013/12/12,TSLA,TESLA MOTORS INC,Q,,147.47000,10646956,147.36000,147.45000,139.70000,68913,-0.002551,-0.000698,-0.003771
93436,2013/12/13,TSLA,TESLA MOTORS INC,Q,,147.65401,10575170,147.64000,147.64999,148.05000,71130,0.001277,0.003054,-0.000101
93436,2013/12/16,TSLA,TESLA MOTORS INC,Q,,147.94000,6648020,147.86000,147.92000,148.48000,42959,0.006432,0.006875,0.006320
93436,2013/12/17,TSLA,TESLA MOTORS INC,Q,,152.46001,10433836,152.46001,152.50999,147.58000,68642,-0.002332,-0.000097,-0.003101
93436,2013/12/18,TSLA,TESLA MOTORS INC,Q,,147.98000,11495938,147.95000,147.99001,152.24001,69923,0.014482,0.008528,0.016648
93436,2013/12/19,TSLA,TESLA MOTORS INC,Q,,140.72000,12721315,140.67999,140.69000,146.89999,81144,-0.001018,-0.001754,-0.000580
93436,2013/12/20,TSLA,TESLA MOTORS INC,Q,,143.24001,7405791,143.17999,143.21001,141.58000,49507,0.006901,0.010080,0.004819
93436,2013/12/23,TSLA,TESLA MOTORS INC,Q,,143.55000,5377652,143.52000,143.55000,144.85001,32780,0.006231,0.008646,0.005318
93436,2013/12/24,TSLA,TESLA MOTORS INC,Q,,151.41000,9914794,151.31000,151.41000,150.00000,60941,0.003462,0.004324,0.002916
93436,2013/12/26,TSLA,TESLA MOTORS INC,Q,,155.50000,7115350,155.45000,155.50000,155.03999,48346,0.003999,0.002325,0.004745
93436,2013/12/27,TSLA,TESLA MOTORS INC,Q,,151.12000,5463665,151.02000,151.12000,155.30000,38158,-0.000066,0.001436,-0.000337
93436,2013/12/30,TSLA,TESLA MOTORS INC,Q,,152.44000,4442553,152.34000,152.38000,151.12000,29570,0.000275,0.000551,-0.000179
93436,2013/12/31,TSLA,TESLA MOTORS INC,Q,,150.42900,4260897,150.28000,150.38000,152.32001,29543,0.004257,0.003915,0.003960
93436,2014/01/02,TSLA,TESLA MOTORS INC,Q,,150.10001,6179366,150.06000,150.11000,149.80000,41044,-0.008756,-0.004051,-0.008862
93436,2014/01/03,TSLA,TESLA MOTORS INC,Q,,149.56000,4690533,149.50000,149.56000,150.00000,31514,0.000490,0.004096,-0.000333
93436,2014/01/06,TSLA,TESLA MOTORS INC,Q,,147.00000,5293407,146.99001,147.00000,150.00000,35710,-0.003355,-0.001676,-0.002512
93436,2014/01/07,TSLA,TESLA MOTORS INC,Q,,149.36000,5030666,149.23000,149.36000,147.62000,35027,0.006077,0.006892,0.006082
93436,2014/01/08,TSLA,TESLA MOTORS INC,Q,,151.28000,6141431,151.23000,151.31000,148.85001,42301,0.000162,0.000835,-0.000212
93436,2014/01/09,TSLA,TESLA MOTORS INC,Q,,147.53000,5381131,147.53000,147.60001,152.50000,33237,0.000120,0.000232,0.000348
93436,2014/01/10,TSLA,TESLA MOTORS INC,Q,,145.71989,7397813,145.70000,145.72000,148.46001,52868,0.003582,0.005960,0.002307
93436,2014/01/13,TSLA,TESLA MOTORS INC,Q,,139.34000,6308019,139.31000,139.34000,145.78000,44489,-0.011625,-0.007697,-0.012576
93436,2014/01/14,TSLA,TESLA MOTORS INC,Q,,161.27000,27772153,161.17999,161.25000,140.50000,184603,0.010249,0.009522,0.010818
93436,2014/01/15,TSLA,TESLA MOTORS INC,Q,,164.13000,20407704,164.13000,164.21001,168.45000,143489,0.005065,0.005820,0.005166
93436,2014/01/16,TSLA,TESLA MOTORS INC,Q,,170.97000,11884501,170.91000,170.97000,162.50000,79711,-0.000258,0.002016,-0.001347
93436,2014/01/17,TSLA,TESLA MOTORS INC,Q,,170.00999,9154044,169.95000,170.00999,170.19000,60888,-0.003460,-0.000673,-0.003895
93436,2014/01/21,TSLA,TESLA MOTORS INC,Q,,176.67999,9611755,176.64000,176.67999,171.24001,64625,0.003356,0.005318,0.002774
93436,2014/01/22,TSLA,TESLA MOTORS INC,Q,,178.56000,7016780,178.45000,178.56000,177.81000,49953,0.001467,0.003711,0.000575
93436,2014/01/23,TSLA,TESLA MOTORS INC,Q,,181.50000,7867367,181.45000,181.48000,177.23000,53942,-0.008150,-0.006438,-0.008890
93436,2014/01/24,TSLA,TESLA MOTORS INC,Q,,174.60001,7666743,174.55000,174.60001,177.85001,53393,-0.021110,-0.019296,-0.020875
93436,2014/01/27,TSLA,TESLA MOTORS INC,Q,,169.62000,8671149,169.53000,169.62000,175.16000,63501,-0.006648,-0.010387,-0.004876
93436,2014/01/28,TSLA,TESLA MOTORS INC,Q,,178.38000,6128237,178.30000,178.39000,171.50000,43866,0.007286,0.008305,0.006141
93436,2014/01/29,TSLA,TESLA MOTORS INC,Q,,175.23000,5956817,175.12000,175.23000,175.30000,41420,-0.009927,-0.007727,-0.010209
93436,2014/01/30,TSLA,TESLA MOTORS INC,Q,,182.84000,8572030,182.83000,182.84000,178.00000,64057,0.011498,0.009324,0.011267
93436,2014/01/31,TSLA,TESLA MOTORS INC,Q,,181.41000,6512951,181.41000,181.44000,178.85001,46047,-0.005793,-0.005268,-0.006465
93436,2014/02/03,TSLA,TESLA MOTORS INC,Q,,177.11000,6778609,177.03000,177.17000,182.89000,52309,-0.023169,-0.021283,-0.022832
93436,2014/02/04,TSLA,TESLA MOTORS INC,Q,,178.73000,4690883,178.69000,178.70000,180.70000,33985,0.007609,0.005913,0.007641
93436,2014/02/05,TSLA,TESLA MOTORS INC,Q,,174.42000,7275952,174.31000,174.42999,178.30000,53357,-0.001942,-0.004986,-0.002028
93436,2014/02/06,TSLA,TESLA MOTORS INC,Q,,178.38000,5865253,178.38000,178.39000,176.30000,39455,0.011900,0.008515,0.012440
93436,2014/02/07,TSLA,TESLA MOTORS INC,Q,,186.53000,8973454,186.50000,186.53999,181.00999,63610,0.012605,0.010024,0.013302
93436,2014/02/10,TSLA,TESLA MOTORS INC,Q,,196.56000,12989886,196.56000,196.58000,189.34000,103421,0.001555,0.003988,0.001569
93436,2014/02/11,TSLA,TESLA MOTORS INC,Q,,196.62000,10746047,196.62000,196.67000,198.97000,78559,0.010604,0.008681,0.011062
93436,2014/02/12,TSLA,TESLA MOTORS INC,Q,,195.32001,5181313,195.28999,195.32001,195.78000,38791,0.001161,0.001603,-0.000269
93436,2014/02/13,TSLA,TESLA MOTORS INC,Q,,199.63000,8174449,199.57001,199.63000,193.34000,61168,0.006955,0.008401,0.005810
93436,2014/02/14,TSLA,TESLA MOTORS INC,Q,,198.23000,6173572,198.14999,198.25000,198.10001,46030,0.004116,0.003217,0.004809
93436,2014/02/18,TSLA,TESLA MOTORS INC,Q,,203.70000,9355643,203.62000,203.74001,205.24400,74839,0.003179,0.006940,0.001158
93436,2014/02/19,TSLA,TESLA MOTORS INC,Q,,193.64000,16440299,193.56000,193.64999,203.70000,141352,-0.006846,-0.006556,-0.006524
93436,2014/02/20,TSLA,TESLA MOTORS INC,Q,,209.97000,18023328,209.89000,209.97000,215.00999,140342,0.006444,0.007149,0.006031
93436,2014/02/21,TSLA,TESLA MOTORS INC,Q,,209.60001,7828981,209.62000,209.63000,211.64000,59945,-0.000815,0.001533,-0.001919
93436,2014/02/24,TSLA,TESLA MOTORS INC,Q,,217.64999,8303133,217.67000,217.73000,208.75999,61058,0.006177,0.005684,0.006187
93436,2014/02/25,TSLA,TESLA MOTORS INC,Q,,248.00000,32797000,247.78000,247.95000,230.00000,251594,-0.001267,-0.001884,-0.001348
93436,2014/02/26,TSLA,TESLA MOTORS INC,Q,,253.00000,24772432,252.87000,253.00999,258.57999,199852,0.001040,0.002945,0.000022
93436,2014/02/27,TSLA,TESLA MOTORS INC,Q,,252.53999,17968601,252.53000,252.60001,261.25000,140657,0.004878,0.006057,0.004948
93436,2014/02/28,TSLA,TESLA MOTORS INC,Q,,244.81000,14616839,244.80000,244.86000,249.64999,114924,0.001665,-0.000735,0.002783
93436,2014/03/03,TSLA,TESLA MOTORS INC,Q,,250.56000,13109121,250.59000,250.66000,237.25999,111080,-0.006623,-0.003855,-0.007379
93436,2014/03/04,TSLA,TESLA MOTORS INC,Q,,254.84000,8765392,254.60001,254.84000,258.48001,75840,0.015426,0.016489,0.015268
93436,2014/03/05,TSLA,TESLA MOTORS INC,Q,,252.66000,5946736,252.56000,252.66000,256.72000,45995,0.000360,0.002150,-0.000053
93436,2014/03/06,TSLA,TESLA MOTORS INC,Q,,252.94000,7374719,252.78999,252.94000,254.14000,58116,0.001719,0.002474,0.001718
93436,2014/03/07,TSLA,TESLA MOTORS INC,Q,,246.21001,7816665,246.17999,246.21001,252.94000,64246,-0.000797,-0.001643,0.000538
93436,2014/03/10,TSLA,TESLA MOTORS INC,Q,,238.84000,7745751,238.75000,238.84000,242.70000,63386,-0.001253,-0.001022,-0.000463
93436,2014/03/11,TSLA,TESLA MOTORS INC,Q,,234.41000,8836945,234.39999,234.41000,236.50000,71738,-0.005524,-0.007303,-0.005082
93436,2014/03/12,TSLA,TESLA MOTORS INC,Q,,241.49001,9791311,241.41000,241.49001,231.50000,72972,0.001296,0.001470,0.000305
93436,2014/03/13,TSLA,TESLA MOTORS INC,Q,,237.78999,6236325,237.64000,237.78999,243.78999,46033,-0.011124,-0.008840,-0.011701
93436,2014/03/14,TSLA,TESLA MOTORS INC,Q,,230.97000,8289733,230.71001,230.98000,235.28999,65905,-0.001380,0.001197,-0.002822
93436,2014/03/17,TSLA,TESLA MOTORS INC,Q,,233.98000,5911342,233.89000,234.00000,234.95000,46678,0.008274,0.005371,0.009614
93436,2014/03/18,TSLA,TESLA MOTORS INC,Q,,240.03999,6239950,239.98000,240.03000,236.95000,48364,0.007662,0.008709,0.007220
93436,2014/03/19,TSLA,TESLA MOTORS INC,Q,,235.84000,5071327,235.73000,235.88000,241.39000,40878,-0.006794,-0.005280,-0.006132
93436,2014/03/20,TSLA,TESLA MOTORS INC,Q,,234.91000,3817905,234.80000,234.91000,236.16000,31094,0.004693,0.001142,0.006041
93436,2014/03/21,TSLA,TESLA MOTORS INC,Q,,228.89000,8227311,228.92999,229.07001,236.02000,59496,-0.002864,-0.000898,-0.002933
93436,2014/03/24,TSLA,TESLA MOTORS INC,Q,,220.17000,11332947,220.16000,220.17000,229.75000,98653,-0.006069,-0.008920,-0.004865
93436,2014/03/25,TSLA,TESLA MOTORS INC,Q,,220.44000,7865375,220.36000,220.46001,224.14000,69930,0.003432,0.001238,0.004404
93436,2014/03/26,TSLA,TESLA MOTORS INC,Q,,212.96001,6907906,212.89999,212.96001,221.95000,55264,-0.008156,-0.011849,-0.007000
93436,2014/03/27,TSLA,TESLA MOTORS INC,Q,,207.32001,9505312,207.25999,207.33000,212.37000,81284,-0.001069,-0.001497,-0.001900
93436,2014/03/28,TSLA,TESLA MOTORS INC,Q,,212.37000,9684761,212.25000,212.30000,212.80000,83347,0.004469,0.002659,0.004640
93436,2014/03/31,TSLA,TESLA MOTORS INC,Q,,208.45000,8393005,208.42999,208.45000,216.50000,68677,0.009181,0.010512,0.007924
93436,2014/04/01,TSLA,TESLA MOTORS INC,Q,,216.97000,7377246,216.92999,216.97000,209.02000,59455,0.008255,0.008989,0.007039
93436,2014/04/02,TSLA,TESLA MOTORS INC,Q,,230.28999,10782251,230.30000,230.36000,220.00000,86170,0.002828,0.003632,0.002853
93436,2014/04/03,TSLA,TESLA MOTORS INC,Q,,225.39999,10923734,225.39000,225.39999,230.30000,85187,-0.003093,-0.006998,-0.001126
93436,2014/04/04,TSLA,TESLA MOTORS INC,Q,,212.22501,11345818,212.10001,212.16000,226.00999,90502,-0.012576,-0.012466,-0.012537
93436,2014/04/07,TSLA,TESLA MOTORS INC,Q,,207.52000,9855478,207.50000,207.52000,205.81000,84864,-0.011634,-0.011536,-0.010750
93436,2014/04/08,TSLA,TESLA MOTORS INC,Q,,215.46001,6889296,215.49001,215.50000,210.05000,59818,0.005379,0.006044,0.003751
93436,2014/04/09,TSLA,TESLA MOTORS INC,Q,,216.92999,5157923,216.83000,216.92999,216.75999,44895,0.011296,0.010445,0.010918
93436,2014/04/10,TSLA,TESLA MOTORS INC,Q,,204.19000,7211492,204.11000,204.19000,216.82001,66322,-0.020772,-0.017922,-0.020885
93436,2014/04/11,TSLA,TESLA MOTORS INC,Q,,203.78000,9071300,203.78000,203.88000,200.61000,77842,-0.009774,-0.009547,-0.009487
93436,2014/04/14,TSLA,TESLA MOTORS INC,Q,,198.09000,7704531,198.00000,198.10001,207.60001,67832,0.006507,0.000249,0.008217
93436,2014/04/15,TSLA,TESLA MOTORS INC,Q,,193.91000,13688071,193.89999,193.98000,199.09000,115194,0.005173,-0.001758,0.006757
